"2016-02-23","0.7091",,,,,,,,,
"2016-02-22","0.7039",,,,,,,,,
"2016-02-21","0.6947",,,,,,,,,
"2016-02-20","0.6947",,,,,,,,,
"2016-02-19","0.6985",,,,,,,,,
"2016-02-18","0.6986",,,,,,,,,
"2016-02-17","0.6996",,,,,,,,,
"2016-02-16","0.6947",,,,,,,,,
"2016-02-15","0.6904",,,,,,,,,
"2016-02-14","0.6897",,,,,,,,,
"2016-02-13","0.6897",,,,,,,,,
"2016-02-12","0.6902",,,,,,,,,
"2016-02-11","0.6904",,,,,,,,,
"2016-02-10","0.6903",,,,,,,,,
"2016-02-09","0.6928",,,,,,,,,
"2016-02-08","0.6913",,,,,,,,,
"2016-02-07","0.6898",,,,,,,,,
"2016-02-06","0.6898",,,,,,,,,
"2016-02-05","0.6880",,,,,,,,,
"2016-02-04","0.6852",,,,,,,,,
"2016-02-03","0.6909",,,,,,,,,
"2016-02-02","0.6942",,,,,,,,,
"2016-02-01","0.6995",,,,,,,,,
"2016-01-31","0.7023",,,,,,,,,
"2016-01-30","0.7023",,,,,,,,,
"2016-01-29","0.6987",,,,,,,,,
"2016-01-28","0.6996",,,,,,,,,
"2016-01-27","0.6987",,,,,,,,,
"2016-01-26","0.7015",,,,,,,,,
"2016-01-25","0.7009",,,,,,,,,
"2016-01-24","0.7013",,,,,,,,,
"2016-01-23","0.7013",,,,,,,,,
"2016-01-22","0.7012",,,,,,,,,
"2016-01-21","0.7056",,,,,,,,,
"2016-01-20","0.7061",,,,,,,,,
"2016-01-19","0.7023",,,,,,,,,
"2016-01-18","0.7006",,,,,,,,,
"2016-01-17","0.7016",,,,,,,,,
"2016-01-16","0.7016",,,,,,,,,
"2016-01-15","0.6963",,,,,,,,,
"2016-01-14","0.6942",,,,,,,,,
"2016-01-13","0.6924",,,,,,,,,
"2016-01-12","0.6905",,,,,,,,,
"2016-01-11","0.6876",,,,,,,,,
"2016-01-10","0.6891",,,,,,,,,
"2016-01-09","0.6890",,,,,,,,,
"2016-01-08","0.6853",,,,,,,,,
"2016-01-07","0.6848",,,,,,,,,
"2016-01-06","0.6827",,,,,,,,,
"2016-01-05","0.6806",,,,,,,,,
"2016-01-04","0.6788",,,,,,,,,
"2016-01-03","0.6785",,,,,,,,,
"2016-01-02","0.6785",,,,,,,,,
"2016-01-01","0.6785",,,,,,,,,
"2015-12-31","0.6756",,,,,,,,,
"2015-12-30","0.6746",,,,,,,,,
"2015-12-29","0.6730",,,,,,,,,
"2015-12-28","0.6707",,,,,,,,,
"2015-12-27","0.6703",,,,,,,,,
"2015-12-26","0.6703",,,,,,,,,
"2015-12-25","0.6703",,,,,,,,,
"2015-12-24","0.6713",,,,,,,,,
"2015-12-23","0.6733",,,,,,,,,
"2015-12-22","0.6727",,,,,,,,,
"2015-12-21","0.6710",,,,,,,,,
"2015-12-20","0.6715",,,,,,,,,
"2015-12-19","0.6715",,,,,,,,,
"2015-12-18","0.6706",,,,,,,,,
"2015-12-17","0.6695",,,,,,,,,
"2015-12-16","0.6654",,,,,,,,,
"2015-12-15","0.6608",,,,,,,,,
"2015-12-14","0.6593",,,,,,,,,
"2015-12-13","0.6569",,,,,,,,,
"2015-12-12","0.6569",,,,,,,,,
"2015-12-11","0.6593",,,,,,,,,
"2015-12-10","0.6592",,,,,,,,,
"2015-12-09","0.6636",,,,,,,,,
"2015-12-08","0.6657",,,,,,,,,
"2015-12-07","0.6630",,,,,,,,,
"2015-12-06","0.6620",,,,,,,,,
"2015-12-05","0.6620",,,,,,,,,
"2015-12-04","0.6614",,,,,,,,,
"2015-12-03","0.6674",,,,,,,,,
"2015-12-02","0.6655",,,,,,,,,
"2015-12-01","0.6632",,,,,,,,,
"2015-11-30","0.6653",,,,,,,,,
"2015-11-29","0.6653",,,,,,,,,
